2022-11-05 00:03:05,harugasumi,url,https://www.hanshangshop.com/jp,#phishing,https://twitter.com/harugasumi/status/1588683283302604801
2022-11-05 00:03:05,harugasumi,ip,104.129.60.41,#phishing,https://twitter.com/harugasumi/status/1588683283302604801
2022-11-05 00:15:10,RdpSnitch,ip,150.95.29.64,,https://twitter.com/RdpSnitch/status/1588686324982226945
2022-11-05 00:15:10,RdpSnitch,ip,186.208.139.104,,https://twitter.com/RdpSnitch/status/1588686324982226945
2022-11-05 00:15:10,RdpSnitch,ip,69.28.75.137,,https://twitter.com/RdpSnitch/status/1588686324982226945
2022-11-05 00:15:11,RdpSnitch,ip,142.93.8.59,,https://twitter.com/RdpSnitch/status/1588686326257311744
2022-11-05 00:15:30,hunter_phishing,url,https://ay.hyakunencha.jp/,#phishing,https://twitter.com/hunter_phishing/status/1588686408696356869
2022-11-05 00:15:35,hunter_phishing,url,https://account.scbdcwallet.com/jp.php,#phishing,https://twitter.com/hunter_phishing/status/1588686427889422337
2022-11-05 00:18:52,ecarlesi,url,https://vinterfe.online/proeujna.zip,#phishing,https://twitter.com/ecarlesi/status/1588687255635431426
2022-11-05 00:23:47,ecarlesi,url,http://365cancel-help.com/boi/,#phishing,https://twitter.com/ecarlesi/status/1588688491403264001
2022-11-05 00:28:17,ecarlesi,url,http://353497.com/,#malware,https://twitter.com/ecarlesi/status/1588689624066572288
2022-11-05 00:35:29,ecarlesi,url,https://t2s.live/cloudpolly-1.5.zip,#phishing,https://twitter.com/ecarlesi/status/1588691435267756032
2022-11-05 00:47:32,harugasumi,ip,115.144.69.42,#phishing,https://twitter.com/harugasumi/status/1588694468647333891
2022-11-05 00:49:20,ecarlesi,url,https://klmtm.jp/,#malware,https://twitter.com/ecarlesi/status/1588694921040494594
2022-11-05 00:49:36,ecarlesi,url,https://kmmtk.jp/,#malware,https://twitter.com/ecarlesi/status/1588694987348246528
2022-11-05 00:49:43,ecarlesi,url,https://95391.cx/,#malware,https://twitter.com/ecarlesi/status/1588695019548033024
2022-11-05 00:59:53,ecarlesi,url,http://uobvn.com,#phishing,https://twitter.com/ecarlesi/status/1588697575108087808
2022-11-05 01:04:01,ecarlesi,url,http://securitysucursalauth.info,#phishing,https://twitter.com/ecarlesi/status/1588698614834106368
2022-11-05 01:06:25,ecarlesi,url,http://edwinevashenk.org/,#phishing,https://twitter.com/ecarlesi/status/1588699222131544065
2022-11-05 01:12:33,ecarlesi,url,http://mb202.pro/uzak-adres.zip,#phishing,https://twitter.com/ecarlesi/status/1588700763651739649
2022-11-05 01:15:08,ecarlesi,url,http://webauth01-53.net/restart_your_membership/now/,#phishing,https://twitter.com/ecarlesi/status/1588701412665475072
2022-11-05 01:15:13,ecarlesi,url,http://americangoddessartmuseum.net/,#phishing,https://twitter.com/ecarlesi/status/1588701436254343168
2022-11-05 01:18:23,ecarlesi,url,http://webauth01-53.net/restart_your_membership/now/app/,#phishing,https://twitter.com/ecarlesi/status/1588702231959838723
2022-11-05 01:19:52,ecarlesi,url,http://id8565082247293.info/,#phishing,https://twitter.com/ecarlesi/status/1588702604120530952
2022-11-05 01:20:58,ecarlesi,url,http://saxproductlazde.info/,#phishing,https://twitter.com/ecarlesi/status/1588702881686949888
2022-11-05 01:22:30,ecarlesi,url,https://newhopeforphansafrica.org/wordpress-6.1.zip,#phishing,https://twitter.com/ecarlesi/status/1588703266522779653
2022-11-05 01:23:43,ecarlesi,url,https://aspirepublcschools.org/,#phishing,https://twitter.com/ecarlesi/status/1588703575777107969
2022-11-05 01:26:03,ecarlesi,url,http://mabrobrojasdick.info/,#phishing,https://twitter.com/ecarlesi/status/1588704159632658432
2022-11-05 01:28:04,ecarlesi,url,https://newhopeforphansafrica.org/wp-admin.zip,#phishing,https://twitter.com/ecarlesi/status/1588704670146494464
2022-11-05 01:28:15,romonlyht,ip,144.126.215.227,#phishing,https://twitter.com/romonlyht/status/1588704713343922177
2022-11-05 01:28:50,ecarlesi,url,https://loginportaloccu.info/,#phishing,https://twitter.com/ecarlesi/status/1588704864015613952
2022-11-05 01:28:53,ecarlesi,url,https://map-connect.info/,#phishing,https://twitter.com/ecarlesi/status/1588704873176072195
2022-11-05 01:28:58,ecarlesi,url,https://loginportaloccu.info/verify/on.myoccu.org.zip,#phishing,https://twitter.com/ecarlesi/status/1588704894130814976
2022-11-05 01:29:07,ecarlesi,url,https://loginportaloccu.info/verify/on.myoccu.org/,#phishing,https://twitter.com/ecarlesi/status/1588704935226621957
2022-11-05 01:29:14,ecarlesi,url,https://migrationxyv.xyz,#phishing,https://twitter.com/ecarlesi/status/1588704963525500929
2022-11-05 01:30:56,ecarlesi,url,https://accessdigitaljdcu.info/,#phishing,https://twitter.com/ecarlesi/status/1588705389163544579
2022-11-05 01:31:00,ecarlesi,url,https://ci-zen2.info,#phishing,https://twitter.com/ecarlesi/status/1588705405810757632
2022-11-05 01:31:02,AP_Zenmashi,ip,104.129.8.118,#phishing #scam,https://twitter.com/AP_Zenmashi/status/1588705416347013121
2022-11-05 01:31:02,AP_Zenmashi,url,https://moicaerder01.top,#phishing #scam,https://twitter.com/AP_Zenmashi/status/1588705416347013121
2022-11-05 01:31:43,AP_Zenmashi,url,https://moicaerder01.xyz,#phishing #scam,https://twitter.com/AP_Zenmashi/status/1588705589823037440
2022-11-05 01:32:23,AP_Zenmashi,url,https://moicaerder.top,#phishing #scam,https://twitter.com/AP_Zenmashi/status/1588705756156555264
2022-11-05 01:33:10,AP_Zenmashi,url,https://moicaerder.buzz,#phishing #scam,https://twitter.com/AP_Zenmashi/status/1588705953863839745
2022-11-05 01:33:28,ecarlesi,url,http://gkjdg.info/square-rd971-new-detail-thank/,#phishing,https://twitter.com/ecarlesi/status/1588706028304072708
2022-11-05 01:34:00,AP_Zenmashi,url,https://direct.smbc.co.jp.xbtds.net,#phishing #scam,https://twitter.com/AP_Zenmashi/status/1588706164346613760
